"","day","hijri_day","imsak","fajr","sunrise","duhr","asr","maghrib","isha","qiyam","cities","sunset"
"416",2024-02-19,8,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:32:00,1899-12-31 18:24:00,1899-12-31 19:33:00,1899-12-31 00:11:00,"Palembang","18:24"
"417",2024-02-20,9,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:32:00,1899-12-31 18:24:00,1899-12-31 19:33:00,1899-12-31 00:11:00,"Palembang","18:24"
"418",2024-02-21,10,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:31:00,1899-12-31 18:23:00,1899-12-31 19:33:00,1899-12-31 00:11:00,"Palembang","18:23"
"419",2024-02-22,11,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:30:00,1899-12-31 18:23:00,1899-12-31 19:33:00,1899-12-31 00:10:00,"Palembang","18:23"
"420",2024-02-23,12,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:30:00,1899-12-31 18:23:00,1899-12-31 19:32:00,1899-12-31 00:10:00,"Palembang","18:23"
"421",2024-02-24,13,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:29:00,1899-12-31 18:23:00,1899-12-31 19:32:00,1899-12-31 00:10:00,"Palembang","18:23"
"422",2024-02-25,14,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:18:00,1899-12-31 15:28:00,1899-12-31 18:23:00,1899-12-31 19:32:00,1899-12-31 00:10:00,"Palembang","18:23"
"423",2024-02-26,15,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:17:00,1899-12-31 15:28:00,1899-12-31 18:22:00,1899-12-31 19:31:00,1899-12-31 00:10:00,"Palembang","18:22"
"424",2024-02-27,16,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:17:00,1899-12-31 15:27:00,1899-12-31 18:22:00,1899-12-31 19:31:00,1899-12-31 00:10:00,"Palembang","18:22"
"425",2024-02-28,17,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:17:00,1899-12-31 15:26:00,1899-12-31 18:22:00,1899-12-31 19:31:00,1899-12-31 00:10:00,"Palembang","18:22"
"426",2024-02-29,18,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:17:00,1899-12-31 15:25:00,1899-12-31 18:22:00,1899-12-31 19:30:00,1899-12-31 00:09:00,"Palembang","18:22"
"427",2024-03-01,19,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:17:00,1899-12-31 15:24:00,1899-12-31 18:21:00,1899-12-31 19:30:00,1899-12-31 00:09:00,"Palembang","18:21"
"428",2024-03-02,20,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:17:00,1899-12-31 15:24:00,1899-12-31 18:21:00,1899-12-31 19:30:00,1899-12-31 00:09:00,"Palembang","18:21"
"429",2024-03-03,21,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:16:00,1899-12-31 15:23:00,1899-12-31 18:21:00,1899-12-31 19:29:00,1899-12-31 00:09:00,"Palembang","18:21"
"430",2024-03-04,22,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:16:00,1899-12-31 15:22:00,1899-12-31 18:20:00,1899-12-31 19:29:00,1899-12-31 00:09:00,"Palembang","18:20"
"431",2024-03-05,23,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:16:00,1899-12-31 15:21:00,1899-12-31 18:20:00,1899-12-31 19:29:00,1899-12-31 00:08:00,"Palembang","18:20"
"432",2024-03-06,24,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:16:00,1899-12-31 15:20:00,1899-12-31 18:20:00,1899-12-31 19:28:00,1899-12-31 00:08:00,"Palembang","18:20"
"433",2024-03-07,25,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:15:00,1899-12-31 15:19:00,1899-12-31 18:19:00,1899-12-31 19:28:00,1899-12-31 00:08:00,"Palembang","18:19"
"434",2024-03-08,26,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:15:00,1899-12-31 15:18:00,1899-12-31 18:19:00,1899-12-31 19:27:00,1899-12-31 00:08:00,"Palembang","18:19"
"435",2024-03-09,27,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:15:00,1899-12-31 15:17:00,1899-12-31 18:19:00,1899-12-31 19:27:00,1899-12-31 00:07:00,"Palembang","18:19"
"436",2024-03-10,28,1899-12-31 04:43:00,1899-12-31 04:53:00,"04:53",1899-12-31 12:15:00,1899-12-31 15:16:00,1899-12-31 18:18:00,1899-12-31 19:27:00,1899-12-31 00:07:00,"Palembang","18:18"
"437",2024-03-11,29,1899-12-31 04:42:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:14:00,1899-12-31 15:15:00,1899-12-31 18:18:00,1899-12-31 19:26:00,1899-12-31 00:07:00,"Palembang","18:18"
"438",2024-03-12,1,1899-12-31 04:42:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:14:00,1899-12-31 15:14:00,1899-12-31 18:18:00,1899-12-31 19:26:00,1899-12-31 00:07:00,"Palembang","18:18"
"439",2024-03-13,2,1899-12-31 04:42:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:14:00,1899-12-31 15:13:00,1899-12-31 18:17:00,1899-12-31 19:26:00,1899-12-31 00:06:00,"Palembang","18:17"
"440",2024-03-14,3,1899-12-31 04:42:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:14:00,1899-12-31 15:14:00,1899-12-31 18:17:00,1899-12-31 19:25:00,1899-12-31 00:06:00,"Palembang","18:17"
"441",2024-03-15,4,1899-12-31 04:42:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:13:00,1899-12-31 15:14:00,1899-12-31 18:17:00,1899-12-31 19:25:00,1899-12-31 00:06:00,"Palembang","18:17"
"442",2024-03-16,5,1899-12-31 04:42:00,1899-12-31 04:52:00,"04:52",1899-12-31 12:13:00,1899-12-31 15:15:00,1899-12-31 18:16:00,1899-12-31 19:24:00,1899-12-31 00:06:00,"Palembang","18:16"
"443",2024-03-17,6,1899-12-31 04:41:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:13:00,1899-12-31 15:15:00,1899-12-31 18:16:00,1899-12-31 19:24:00,1899-12-31 00:05:00,"Palembang","18:16"
"444",2024-03-18,7,1899-12-31 04:41:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:12:00,1899-12-31 15:16:00,1899-12-31 18:16:00,1899-12-31 19:24:00,1899-12-31 00:05:00,"Palembang","18:16"
"445",2024-03-19,8,1899-12-31 04:41:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:12:00,1899-12-31 15:16:00,1899-12-31 18:15:00,1899-12-31 19:23:00,1899-12-31 00:05:00,"Palembang","18:15"
"446",2024-03-20,9,1899-12-31 04:41:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:12:00,1899-12-31 15:16:00,1899-12-31 18:15:00,1899-12-31 19:23:00,1899-12-31 00:04:00,"Palembang","18:15"
"447",2024-03-21,10,1899-12-31 04:41:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:12:00,1899-12-31 15:17:00,1899-12-31 18:15:00,1899-12-31 19:23:00,1899-12-31 00:04:00,"Palembang","18:15"
"448",2024-03-22,11,1899-12-31 04:41:00,1899-12-31 04:51:00,"04:51",1899-12-31 12:12:00,1899-12-31 15:17:00,1899-12-31 18:14:00,1899-12-31 19:22:00,1899-12-31 00:04:00,"Palembang","18:14"
"449",2024-03-23,12,1899-12-31 04:40:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:11:00,1899-12-31 15:17:00,1899-12-31 18:14:00,1899-12-31 19:22:00,1899-12-31 00:04:00,"Palembang","18:14"
"450",2024-03-24,13,1899-12-31 04:40:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:11:00,1899-12-31 15:17:00,1899-12-31 18:13:00,1899-12-31 19:21:00,1899-12-31 00:03:00,"Palembang","18:13"
"451",2024-03-25,14,1899-12-31 04:40:00,1899-12-31 04:50:00,"04:50",1899-12-31 12:10:00,1899-12-31 15:18:00,1899-12-31 18:13:00,1899-12-31 19:21:00,1899-12-31 00:03:00,"Palembang","18:13"
"452",2024-03-26,15,1899-12-31 04:39:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:10:00,1899-12-31 15:18:00,1899-12-31 18:12:00,1899-12-31 19:21:00,1899-12-31 00:03:00,"Palembang","18:12"
"453",2024-03-27,16,1899-12-31 04:39:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:10:00,1899-12-31 15:18:00,1899-12-31 18:12:00,1899-12-31 19:20:00,1899-12-31 00:02:00,"Palembang","18:12"
"454",2024-03-28,17,1899-12-31 04:39:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:09:00,1899-12-31 15:18:00,1899-12-31 18:12:00,1899-12-31 19:20:00,1899-12-31 00:02:00,"Palembang","18:12"
"455",2024-03-29,18,1899-12-31 04:39:00,1899-12-31 04:49:00,"04:49",1899-12-31 12:09:00,1899-12-31 15:19:00,1899-12-31 18:11:00,1899-12-31 19:19:00,1899-12-31 00:02:00,"Palembang","18:11"
"456",2024-03-30,19,1899-12-31 04:38:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:09:00,1899-12-31 15:19:00,1899-12-31 18:11:00,1899-12-31 19:19:00,1899-12-31 00:01:00,"Palembang","18:11"
"457",2024-03-31,20,1899-12-31 04:38:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:09:00,1899-12-31 15:19:00,1899-12-31 18:11:00,1899-12-31 19:19:00,1899-12-31 00:01:00,"Palembang","18:11"
"458",2024-04-01,21,1899-12-31 04:38:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:08:00,1899-12-31 15:19:00,1899-12-31 18:10:00,1899-12-31 19:18:00,1899-12-31 00:01:00,"Palembang","18:10"
"459",2024-04-02,22,1899-12-31 04:38:00,1899-12-31 04:48:00,"04:48",1899-12-31 12:08:00,1899-12-31 15:19:00,1899-12-31 18:10:00,1899-12-31 19:18:00,1899-12-31 00:01:00,"Palembang","18:10"
"460",2024-04-03,23,1899-12-31 04:37:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:08:00,1899-12-31 15:20:00,1899-12-31 18:09:00,1899-12-31 19:18:00,1899-12-31 00:00:00,"Palembang","18:09"
"461",2024-04-04,24,1899-12-31 04:37:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:07:00,1899-12-31 15:20:00,1899-12-31 18:09:00,1899-12-31 19:17:00,1899-12-31 00:00:00,"Palembang","18:09"
"462",2024-04-05,25,1899-12-31 04:37:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:07:00,1899-12-31 15:20:00,1899-12-31 18:09:00,1899-12-31 19:17:00,1899-12-31 00:00:00,"Palembang","18:09"
"463",2024-04-06,26,1899-12-31 04:37:00,1899-12-31 04:47:00,"04:47",1899-12-31 12:07:00,1899-12-31 15:20:00,1899-12-31 18:08:00,1899-12-31 19:17:00,1899-12-31 23:59:00,"Palembang","18:08"
"464",2024-04-07,27,1899-12-31 04:36:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:07:00,1899-12-31 15:20:00,1899-12-31 18:08:00,1899-12-31 19:17:00,1899-12-31 23:59:00,"Palembang","18:08"
"465",2024-04-08,28,1899-12-31 04:36:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:06:00,1899-12-31 15:20:00,1899-12-31 18:08:00,1899-12-31 19:16:00,1899-12-31 23:59:00,"Palembang","18:08"
"466",2024-04-09,29,1899-12-31 04:36:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:06:00,1899-12-31 15:20:00,1899-12-31 18:07:00,1899-12-31 19:16:00,1899-12-31 23:59:00,"Palembang","18:07"
"467",2024-04-10,30,1899-12-31 04:36:00,1899-12-31 04:46:00,"04:46",1899-12-31 12:06:00,1899-12-31 15:20:00,1899-12-31 18:07:00,1899-12-31 19:16:00,1899-12-31 23:58:00,"Palembang","18:07"
"468",2024-04-11,1,1899-12-31 04:35:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:05:00,1899-12-31 15:21:00,1899-12-31 18:07:00,1899-12-31 19:15:00,1899-12-31 23:58:00,"Palembang","18:07"
"469",2024-04-12,2,1899-12-31 04:35:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:05:00,1899-12-31 15:21:00,1899-12-31 18:06:00,1899-12-31 19:15:00,1899-12-31 23:58:00,"Palembang","18:06"
"470",2024-04-13,3,1899-12-31 04:35:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:05:00,1899-12-31 15:21:00,1899-12-31 18:06:00,1899-12-31 19:15:00,1899-12-31 23:57:00,"Palembang","18:06"
"471",2024-04-14,4,1899-12-31 04:35:00,1899-12-31 04:45:00,"04:45",1899-12-31 12:05:00,1899-12-31 15:21:00,1899-12-31 18:06:00,1899-12-31 19:15:00,1899-12-31 23:57:00,"Palembang","18:06"
"472",2024-04-15,5,1899-12-31 04:34:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:04:00,1899-12-31 15:21:00,1899-12-31 18:05:00,1899-12-31 19:14:00,1899-12-31 23:57:00,"Palembang","18:05"
"473",2024-04-16,6,1899-12-31 04:34:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:04:00,1899-12-31 15:21:00,1899-12-31 18:05:00,1899-12-31 19:14:00,1899-12-31 23:57:00,"Palembang","18:05"
"474",2024-04-17,7,1899-12-31 04:34:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:04:00,1899-12-31 15:21:00,1899-12-31 18:05:00,1899-12-31 19:14:00,1899-12-31 23:56:00,"Palembang","18:05"
"475",2024-04-18,8,1899-12-31 04:34:00,1899-12-31 04:44:00,"04:44",1899-12-31 12:04:00,1899-12-31 15:21:00,1899-12-31 18:04:00,1899-12-31 19:14:00,1899-12-31 23:56:00,"Palembang","18:04"
"476",2024-04-19,9,1899-12-31 04:33:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:04:00,1899-12-31 15:21:00,1899-12-31 18:04:00,1899-12-31 19:14:00,1899-12-31 23:56:00,"Palembang","18:04"
"477",2024-04-20,10,1899-12-31 04:33:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:04:00,1899-12-31 19:13:00,1899-12-31 23:56:00,"Palembang","18:04"
"478",2024-04-21,11,1899-12-31 04:33:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:04:00,1899-12-31 19:13:00,1899-12-31 23:56:00,"Palembang","18:04"
"479",2024-04-22,12,1899-12-31 04:33:00,1899-12-31 04:43:00,"04:43",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:03:00,1899-12-31 19:13:00,1899-12-31 23:55:00,"Palembang","18:03"
"480",2024-04-23,13,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:03:00,1899-12-31 19:13:00,1899-12-31 23:55:00,"Palembang","18:03"
"481",2024-04-24,14,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:03:00,1899-12-31 15:21:00,1899-12-31 18:03:00,1899-12-31 19:13:00,1899-12-31 23:55:00,"Palembang","18:03"
"482",2024-04-25,15,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:02:00,1899-12-31 15:21:00,1899-12-31 18:03:00,1899-12-31 19:13:00,1899-12-31 23:55:00,"Palembang","18:03"
"483",2024-04-26,16,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:02:00,1899-12-31 15:21:00,1899-12-31 18:02:00,1899-12-31 19:12:00,1899-12-31 23:55:00,"Palembang","18:02"
"484",2024-04-27,17,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:02:00,1899-12-31 19:12:00,1899-12-31 23:55:00,"Palembang","18:02"
"485",2024-04-28,18,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:02:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:02"
"486",2024-04-29,19,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:02:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:02"
"487",2024-04-30,20,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:02:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:02"
"488",2024-05-01,21,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:02:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:01"
"489",2024-05-02,22,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:01"
"490",2024-05-03,23,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:01"
"491",2024-05-04,24,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:01"
"492",2024-05-05,25,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:54:00,"Palembang","18:01"
"493",2024-05-06,26,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:01"
"494",2024-05-07,27,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:01:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:01"
"495",2024-05-08,28,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"496",2024-05-09,29,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"497",2024-05-10,1,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"498",2024-05-11,2,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"499",2024-05-12,3,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:22:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"500",2024-05-13,4,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"501",2024-05-14,5,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"502",2024-05-15,6,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"503",2024-05-16,7,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"504",2024-05-17,8,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"505",2024-05-18,9,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"506",2024-05-19,10,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"507",2024-05-20,11,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"508",2024-05-21,12,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:23:00,1899-12-31 18:00:00,1899-12-31 19:12:00,1899-12-31 23:53:00,"Palembang","18:00"
"509",2024-05-22,13,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:13:00,1899-12-31 23:53:00,"Palembang","18:00"
"510",2024-05-23,14,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:13:00,1899-12-31 23:54:00,"Palembang","18:00"
"511",2024-05-24,15,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:13:00,1899-12-31 23:54:00,"Palembang","18:00"
"512",2024-05-25,16,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:01:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:13:00,1899-12-31 23:54:00,"Palembang","18:00"
"513",2024-05-26,17,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:02:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:13:00,1899-12-31 23:54:00,"Palembang","18:00"
"514",2024-05-27,18,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:02:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:13:00,1899-12-31 23:54:00,"Palembang","18:00"
"515",2024-05-28,19,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:02:00,1899-12-31 15:24:00,1899-12-31 18:00:00,1899-12-31 19:14:00,1899-12-31 23:54:00,"Palembang","18:00"
"516",2024-05-29,20,1899-12-31 04:29:00,1899-12-31 04:39:00,"04:39",1899-12-31 12:02:00,1899-12-31 15:25:00,1899-12-31 18:00:00,1899-12-31 19:14:00,1899-12-31 23:54:00,"Palembang","18:00"
"517",2024-05-30,21,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:02:00,1899-12-31 15:25:00,1899-12-31 18:01:00,1899-12-31 19:14:00,1899-12-31 23:54:00,"Palembang","18:01"
"518",2024-05-31,22,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:02:00,1899-12-31 15:25:00,1899-12-31 18:01:00,1899-12-31 19:14:00,1899-12-31 23:54:00,"Palembang","18:01"
"519",2024-06-01,23,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:02:00,1899-12-31 15:25:00,1899-12-31 18:01:00,1899-12-31 19:14:00,1899-12-31 23:55:00,"Palembang","18:01"
"520",2024-06-02,24,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:02:00,1899-12-31 15:25:00,1899-12-31 18:01:00,1899-12-31 19:15:00,1899-12-31 23:55:00,"Palembang","18:01"
"521",2024-06-03,25,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:26:00,1899-12-31 18:01:00,1899-12-31 19:15:00,1899-12-31 23:55:00,"Palembang","18:01"
"522",2024-06-04,26,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:26:00,1899-12-31 18:01:00,1899-12-31 19:15:00,1899-12-31 23:55:00,"Palembang","18:01"
"523",2024-06-05,27,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:26:00,1899-12-31 18:01:00,1899-12-31 19:15:00,1899-12-31 23:55:00,"Palembang","18:01"
"524",2024-06-06,28,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:26:00,1899-12-31 18:02:00,1899-12-31 19:15:00,1899-12-31 23:55:00,"Palembang","18:02"
"525",2024-06-07,29,1899-12-31 04:30:00,1899-12-31 04:40:00,"04:40",1899-12-31 12:03:00,1899-12-31 15:26:00,1899-12-31 18:02:00,1899-12-31 19:16:00,1899-12-31 23:56:00,"Palembang","18:02"
"526",2024-06-08,30,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:27:00,1899-12-31 18:02:00,1899-12-31 19:16:00,1899-12-31 23:56:00,"Palembang","18:02"
"527",2024-06-09,1,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:27:00,1899-12-31 18:02:00,1899-12-31 19:16:00,1899-12-31 23:56:00,"Palembang","18:02"
"528",2024-06-10,2,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:27:00,1899-12-31 18:02:00,1899-12-31 19:16:00,1899-12-31 23:56:00,"Palembang","18:02"
"529",2024-06-11,3,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:27:00,1899-12-31 18:02:00,1899-12-31 19:16:00,1899-12-31 23:56:00,"Palembang","18:02"
"530",2024-06-12,4,1899-12-31 04:31:00,1899-12-31 04:41:00,"04:41",1899-12-31 12:04:00,1899-12-31 15:27:00,1899-12-31 18:03:00,1899-12-31 19:17:00,1899-12-31 23:57:00,"Palembang","18:03"
"531",2024-06-13,5,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:05:00,1899-12-31 15:28:00,1899-12-31 18:03:00,1899-12-31 19:17:00,1899-12-31 23:57:00,"Palembang","18:03"
"532",2024-06-14,6,1899-12-31 04:32:00,1899-12-31 04:42:00,"04:42",1899-12-31 12:05:00,1899-12-31 15:28:00,1899-12-31 18:03:00,1899-12-31 19:17:00,1899-12-31 23:57:00,"Palembang","18:03"
