day,price,sub_category,main_category
2019-11-21,31600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-22,31550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-25,31550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-26,31550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-27,31650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-28,31600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-11-29,31650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-02,31900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-03,31900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-04,31900,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-05,31750,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-06,31850,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-09,31800,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-10,32000,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-11,32200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-12,32050,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-13,32200,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-16,32300,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-17,32350,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-18,32450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-19,32450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-20,32450,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-23,32550,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-26,32650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-27,32600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-30,32650,Bawang Putih Ukuran Sedang,Bawang Putih
2019-12-31,32600,Bawang Putih Ukuran Sedang,Bawang Putih
2019-01-02,34350,Cabai Merah,Cabai Merah
2019-01-03,33850,Cabai Merah,Cabai Merah
2019-01-04,33600,Cabai Merah,Cabai Merah
2019-01-07,32950,Cabai Merah,Cabai Merah
2019-01-08,32700,Cabai Merah,Cabai Merah
2019-01-09,32400,Cabai Merah,Cabai Merah
2019-01-10,32100,Cabai Merah,Cabai Merah
2019-01-11,31700,Cabai Merah,Cabai Merah
2019-01-14,31000,Cabai Merah,Cabai Merah
2019-01-15,30650,Cabai Merah,Cabai Merah
2019-01-16,29750,Cabai Merah,Cabai Merah
2019-01-17,29650,Cabai Merah,Cabai Merah
2019-01-18,30050,Cabai Merah,Cabai Merah
2019-01-21,28800,Cabai Merah,Cabai Merah
2019-01-22,28750,Cabai Merah,Cabai Merah
2019-01-23,28600,Cabai Merah,Cabai Merah
2019-01-24,28750,Cabai Merah,Cabai Merah
2019-01-25,28600,Cabai Merah,Cabai Merah
2019-01-28,28350,Cabai Merah,Cabai Merah
2019-01-29,28500,Cabai Merah,Cabai Merah
2019-01-30,27650,Cabai Merah,Cabai Merah
2019-01-31,27400,Cabai Merah,Cabai Merah
2019-02-01,27350,Cabai Merah,Cabai Merah
2019-02-04,27300,Cabai Merah,Cabai Merah
2019-02-06,26950,Cabai Merah,Cabai Merah
2019-02-07,27000,Cabai Merah,Cabai Merah
2019-02-08,27000,Cabai Merah,Cabai Merah
2019-02-11,27600,Cabai Merah,Cabai Merah
2019-02-12,27500,Cabai Merah,Cabai Merah
2019-02-13,27450,Cabai Merah,Cabai Merah
2019-02-14,27450,Cabai Merah,Cabai Merah
2019-02-15,27350,Cabai Merah,Cabai Merah
2019-02-18,27400,Cabai Merah,Cabai Merah
2019-02-19,27150,Cabai Merah,Cabai Merah
2019-02-20,27000,Cabai Merah,Cabai Merah
2019-02-21,27200,Cabai Merah,Cabai Merah
2019-02-22,27100,Cabai Merah,Cabai Merah
2019-02-25,27150,Cabai Merah,Cabai Merah
2019-02-26,26950,Cabai Merah,Cabai Merah
2019-02-27,26950,Cabai Merah,Cabai Merah
2019-02-28,27000,Cabai Merah,Cabai Merah
2019-03-01,27050,Cabai Merah,Cabai Merah
2019-03-04,26700,Cabai Merah,Cabai Merah
2019-03-05,26950,Cabai Merah,Cabai Merah
2019-03-06,27100,Cabai Merah,Cabai Merah
2019-03-08,27100,Cabai Merah,Cabai Merah
2019-03-11,27400,Cabai Merah,Cabai Merah
2019-03-12,28500,Cabai Merah,Cabai Merah
2019-03-13,28200,Cabai Merah,Cabai Merah
2019-03-14,28350,Cabai Merah,Cabai Merah
2019-03-15,28500,Cabai Merah,Cabai Merah
2019-03-18,29200,Cabai Merah,Cabai Merah
2019-03-19,29100,Cabai Merah,Cabai Merah
2019-03-20,28650,Cabai Merah,Cabai Merah
2019-03-21,29250,Cabai Merah,Cabai Merah
2019-03-22,29400,Cabai Merah,Cabai Merah
2019-03-25,29950,Cabai Merah,Cabai Merah
2019-03-26,29800,Cabai Merah,Cabai Merah
2019-03-27,29900,Cabai Merah,Cabai Merah
2019-03-28,30100,Cabai Merah,Cabai Merah
2019-03-29,30100,Cabai Merah,Cabai Merah
2019-04-01,29650,Cabai Merah,Cabai Merah
2019-04-02,29700,Cabai Merah,Cabai Merah
2019-04-04,30700,Cabai Merah,Cabai Merah
2019-04-05,31000,Cabai Merah,Cabai Merah
2019-04-08,31750,Cabai Merah,Cabai Merah
2019-04-09,31750,Cabai Merah,Cabai Merah
2019-04-10,31750,Cabai Merah,Cabai Merah
2019-04-11,31700,Cabai Merah,Cabai Merah
2019-04-12,31850,Cabai Merah,Cabai Merah
2019-04-15,32300,Cabai Merah,Cabai Merah
2019-04-16,32200,Cabai Merah,Cabai Merah
2019-04-17,26100,Cabai Merah,Cabai Merah
2019-04-18,33150,Cabai Merah,Cabai Merah
2019-04-22,35350,Cabai Merah,Cabai Merah
2019-04-23,35800,Cabai Merah,Cabai Merah
2019-04-24,35150,Cabai Merah,Cabai Merah
2019-04-25,35150,Cabai Merah,Cabai Merah
2019-04-26,35300,Cabai Merah,Cabai Merah
2019-04-29,35150,Cabai Merah,Cabai Merah
2019-04-30,35250,Cabai Merah,Cabai Merah
2019-05-02,36600,Cabai Merah,Cabai Merah
2019-05-03,37750,Cabai Merah,Cabai Merah
2019-05-06,40600,Cabai Merah,Cabai Merah
2019-05-07,41900,Cabai Merah,Cabai Merah
2019-05-08,42350,Cabai Merah,Cabai Merah
2019-05-09,42750,Cabai Merah,Cabai Merah
2019-05-10,42050,Cabai Merah,Cabai Merah
2019-05-13,40250,Cabai Merah,Cabai Merah
2019-05-14,39200,Cabai Merah,Cabai Merah
2019-05-15,38350,Cabai Merah,Cabai Merah
2019-05-16,37250,Cabai Merah,Cabai Merah
2019-05-17,36950,Cabai Merah,Cabai Merah
2019-05-20,36850,Cabai Merah,Cabai Merah
2019-05-21,36350,Cabai Merah,Cabai Merah
2019-05-22,36050,Cabai Merah,Cabai Merah
2019-05-23,36300,Cabai Merah,Cabai Merah
2019-05-24,36550,Cabai Merah,Cabai Merah
2019-05-27,38400,Cabai Merah,Cabai Merah
2019-05-28,39150,Cabai Merah,Cabai Merah
2019-05-29,40550,Cabai Merah,Cabai Merah
2019-05-31,44000,Cabai Merah,Cabai Merah
2019-06-03,58100,Cabai Merah,Cabai Merah
2019-06-04,63500,Cabai Merah,Cabai Merah
2019-06-06,38750,Cabai Merah,Cabai Merah
2019-06-07,57250,Cabai Merah,Cabai Merah
2019-06-10,52050,Cabai Merah,Cabai Merah
2019-06-11,50550,Cabai Merah,Cabai Merah
2019-06-12,48300,Cabai Merah,Cabai Merah
2019-06-13,49550,Cabai Merah,Cabai Merah
2019-06-14,50300,Cabai Merah,Cabai Merah
2019-06-17,50050,Cabai Merah,Cabai Merah
2019-06-18,49550,Cabai Merah,Cabai Merah
2019-06-19,49500,Cabai Merah,Cabai Merah
2019-06-20,49800,Cabai Merah,Cabai Merah
2019-06-21,51100,Cabai Merah,Cabai Merah
2019-06-24,52650,Cabai Merah,Cabai Merah
2019-06-25,53100,Cabai Merah,Cabai Merah
2019-06-26,53800,Cabai Merah,Cabai Merah
2019-06-27,53850,Cabai Merah,Cabai Merah
2019-06-28,54600,Cabai Merah,Cabai Merah
2019-07-01,55100,Cabai Merah,Cabai Merah
2019-07-02,55400,Cabai Merah,Cabai Merah
2019-07-03,56200,Cabai Merah,Cabai Merah
2019-07-04,57850,Cabai Merah,Cabai Merah
2019-07-05,57300,Cabai Merah,Cabai Merah
2019-07-08,58400,Cabai Merah,Cabai Merah
2019-07-09,58450,Cabai Merah,Cabai Merah
2019-07-10,58150,Cabai Merah,Cabai Merah
2019-07-11,58000,Cabai Merah,Cabai Merah
2019-07-12,58400,Cabai Merah,Cabai Merah
2019-07-15,59900,Cabai Merah,Cabai Merah
2019-07-16,60050,Cabai Merah,Cabai Merah
2019-07-17,59650,Cabai Merah,Cabai Merah
2019-07-18,59350,Cabai Merah,Cabai Merah
2019-07-19,59850,Cabai Merah,Cabai Merah
2019-07-22,59100,Cabai Merah,Cabai Merah
2019-07-23,58850,Cabai Merah,Cabai Merah
2019-07-24,58750,Cabai Merah,Cabai Merah
2019-07-25,58500,Cabai Merah,Cabai Merah
2019-07-26,58150,Cabai Merah,Cabai Merah
2019-07-29,57650,Cabai Merah,Cabai Merah
2019-07-30,57400,Cabai Merah,Cabai Merah
2019-07-31,57600,Cabai Merah,Cabai Merah
2019-08-01,57400,Cabai Merah,Cabai Merah
2019-08-02,57650,Cabai Merah,Cabai Merah
2019-08-05,60250,Cabai Merah,Cabai Merah
2019-08-06,61550,Cabai Merah,Cabai Merah
2019-08-07,63850,Cabai Merah,Cabai Merah
2019-08-08,66850,Cabai Merah,Cabai Merah
2019-08-09,70700,Cabai Merah,Cabai Merah
2019-08-12,72200,Cabai Merah,Cabai Merah
2019-08-13,71550,Cabai Merah,Cabai Merah
2019-08-14,70700,Cabai Merah,Cabai Merah
2019-08-15,69650,Cabai Merah,Cabai Merah
2019-08-16,68100,Cabai Merah,Cabai Merah
2019-08-19,63450,Cabai Merah,Cabai Merah
2019-08-20,62300,Cabai Merah,Cabai Merah
2019-08-21,61150,Cabai Merah,Cabai Merah
2019-08-22,60250,Cabai Merah,Cabai Merah
2019-08-23,58700,Cabai Merah,Cabai Merah
2019-08-26,55750,Cabai Merah,Cabai Merah
2019-08-27,55250,Cabai Merah,Cabai Merah
2019-08-28,54700,Cabai Merah,Cabai Merah
2019-08-29,54400,Cabai Merah,Cabai Merah
2019-08-30,53450,Cabai Merah,Cabai Merah
2019-09-02,53100,Cabai Merah,Cabai Merah
2019-09-03,52150,Cabai Merah,Cabai Merah
2019-09-04,51900,Cabai Merah,Cabai Merah
2019-09-05,51350,Cabai Merah,Cabai Merah
2019-09-06,50650,Cabai Merah,Cabai Merah
2019-09-09,49300,Cabai Merah,Cabai Merah
2019-09-10,49000,Cabai Merah,Cabai Merah
2019-09-11,48400,Cabai Merah,Cabai Merah
2019-09-12,47500,Cabai Merah,Cabai Merah
2019-09-13,47050,Cabai Merah,Cabai Merah
2019-09-16,45750,Cabai Merah,Cabai Merah
2019-09-17,45300,Cabai Merah,Cabai Merah
2019-09-18,44500,Cabai Merah,Cabai Merah
2019-09-19,43450,Cabai Merah,Cabai Merah
2019-09-20,43400,Cabai Merah,Cabai Merah
2019-09-23,43150,Cabai Merah,Cabai Merah
2019-09-24,43400,Cabai Merah,Cabai Merah
2019-09-25,42950,Cabai Merah,Cabai Merah
2019-09-26,43050,Cabai Merah,Cabai Merah
2019-09-27,42850,Cabai Merah,Cabai Merah
2019-09-30,42850,Cabai Merah,Cabai Merah
2019-10-01,42750,Cabai Merah,Cabai Merah
2019-10-02,42700,Cabai Merah,Cabai Merah
2019-10-03,43000,Cabai Merah,Cabai Merah
2019-10-04,42950,Cabai Merah,Cabai Merah
2019-10-07,43750,Cabai Merah,Cabai Merah
2019-10-08,44350,Cabai Merah,Cabai Merah
2019-10-09,44300,Cabai Merah,Cabai Merah
2019-10-10,44550,Cabai Merah,Cabai Merah
2019-10-11,44900,Cabai Merah,Cabai Merah
2019-10-14,46050,Cabai Merah,Cabai Merah
2019-10-15,46200,Cabai Merah,Cabai Merah
2019-10-16,45800,Cabai Merah,Cabai Merah
2019-10-17,45750,Cabai Merah,Cabai Merah
2019-10-18,45800,Cabai Merah,Cabai Merah
2019-10-21,45250,Cabai Merah,Cabai Merah
2019-10-22,45100,Cabai Merah,Cabai Merah
2019-10-23,44900,Cabai Merah,Cabai Merah
2019-10-24,44550,Cabai Merah,Cabai Merah
2019-10-25,43800,Cabai Merah,Cabai Merah
2019-10-28,42300,Cabai Merah,Cabai Merah
2019-10-29,42150,Cabai Merah,Cabai Merah
2019-10-30,41850,Cabai Merah,Cabai Merah
2019-10-31,41000,Cabai Merah,Cabai Merah
2019-11-01,41000,Cabai Merah,Cabai Merah
2019-11-04,41050,Cabai Merah,Cabai Merah
2019-11-05,41300,Cabai Merah,Cabai Merah
2019-11-06,41050,Cabai Merah,Cabai Merah
2019-11-07,40500,Cabai Merah,Cabai Merah
2019-11-08,41600,Cabai Merah,Cabai Merah
2019-11-11,42400,Cabai Merah,Cabai Merah
2019-11-12,41950,Cabai Merah,Cabai Merah
2019-11-13,42200,Cabai Merah,Cabai Merah
2019-11-14,41900,Cabai Merah,Cabai Merah
2019-11-15,41800,Cabai Merah,Cabai Merah
2019-11-18,39850,Cabai Merah,Cabai Merah
2019-11-19,39800,Cabai Merah,Cabai Merah
2019-11-20,39350,Cabai Merah,Cabai Merah
2019-11-21,38850,Cabai Merah,Cabai Merah
2019-11-22,38550,Cabai Merah,Cabai Merah
2019-11-25,36650,Cabai Merah,Cabai Merah
2019-11-26,36200,Cabai Merah,Cabai Merah
2019-11-27,34650,Cabai Merah,Cabai Merah
2019-11-28,35150,Cabai Merah,Cabai Merah
2019-11-29,34800,Cabai Merah,Cabai Merah
2019-12-02,33450,Cabai Merah,Cabai Merah
2019-12-03,33050,Cabai Merah,Cabai Merah
2019-12-04,32450,Cabai Merah,Cabai Merah
2019-12-05,31850,Cabai Merah,Cabai Merah
2019-12-06,31950,Cabai Merah,Cabai Merah
2019-12-09,31100,Cabai Merah,Cabai Merah
2019-12-10,31300,Cabai Merah,Cabai Merah
2019-12-11,31900,Cabai Merah,Cabai Merah
2019-12-12,31550,Cabai Merah,Cabai Merah
2019-12-13,31850,Cabai Merah,Cabai Merah
2019-12-16,32400,Cabai Merah,Cabai Merah
2019-12-17,32550,Cabai Merah,Cabai Merah
2019-12-18,32500,Cabai Merah,Cabai Merah
2019-12-19,32500,Cabai Merah,Cabai Merah
2019-12-20,32700,Cabai Merah,Cabai Merah
2019-12-23,34700,Cabai Merah,Cabai Merah
2019-12-26,35250,Cabai Merah,Cabai Merah
2019-12-27,35650,Cabai Merah,Cabai Merah
2019-12-30,36100,Cabai Merah,Cabai Merah
2019-12-31,36400,Cabai Merah,Cabai Merah
2019-01-02,35950,Cabai Merah Besar,Cabai Merah
2019-01-03,35500,Cabai Merah Besar,Cabai Merah
2019-01-04,35100,Cabai Merah Besar,Cabai Merah
2019-01-07,34650,Cabai Merah Besar,Cabai Merah
2019-01-08,34550,Cabai Merah Besar,Cabai Merah
2019-01-09,34100,Cabai Merah Besar,Cabai Merah
2019-01-10,33750,Cabai Merah Besar,Cabai Merah
2019-01-11,33450,Cabai Merah Besar,Cabai Merah
2019-01-14,33100,Cabai Merah Besar,Cabai Merah
2019-01-15,32800,Cabai Merah Besar,Cabai Merah
2019-01-16,32050,Cabai Merah Besar,Cabai Merah
2019-01-17,32000,Cabai Merah Besar,Cabai Merah
2019-01-18,32750,Cabai Merah Besar,Cabai Merah
2019-01-21,31100,Cabai Merah Besar,Cabai Merah
2019-01-22,31300,Cabai Merah Besar,Cabai Merah
2019-01-23,31100,Cabai Merah Besar,Cabai Merah
2019-01-24,31250,Cabai Merah Besar,Cabai Merah
2019-01-25,31100,Cabai Merah Besar,Cabai Merah
2019-01-28,30700,Cabai Merah Besar,Cabai Merah
2019-01-29,31250,Cabai Merah Besar,Cabai Merah
2019-01-30,29850,Cabai Merah Besar,Cabai Merah
2019-01-31,29600,Cabai Merah Besar,Cabai Merah
2019-02-01,29300,Cabai Merah Besar,Cabai Merah
2019-02-04,29150,Cabai Merah Besar,Cabai Merah
2019-02-06,28750,Cabai Merah Besar,Cabai Merah
2019-02-07,28850,Cabai Merah Besar,Cabai Merah
2019-02-08,29050,Cabai Merah Besar,Cabai Merah
2019-02-11,29550,Cabai Merah Besar,Cabai Merah
2019-02-12,29400,Cabai Merah Besar,Cabai Merah
2019-02-13,29350,Cabai Merah Besar,Cabai Merah
2019-02-14,29300,Cabai Merah Besar,Cabai Merah
2019-02-15,29100,Cabai Merah Besar,Cabai Merah
2019-02-18,29100,Cabai Merah Besar,Cabai Merah
2019-02-19,29100,Cabai Merah Besar,Cabai Merah
2019-02-20,28800,Cabai Merah Besar,Cabai Merah
2019-02-21,29000,Cabai Merah Besar,Cabai Merah
2019-02-22,28800,Cabai Merah Besar,Cabai Merah
2019-02-25,28800,Cabai Merah Besar,Cabai Merah
2019-02-26,28450,Cabai Merah Besar,Cabai Merah
2019-02-27,28400,Cabai Merah Besar,Cabai Merah
2019-02-28,28400,Cabai Merah Besar,Cabai Merah
2019-03-01,28650,Cabai Merah Besar,Cabai Merah
2019-03-04,28850,Cabai Merah Besar,Cabai Merah
2019-03-05,28750,Cabai Merah Besar,Cabai Merah
2019-03-06,29250,Cabai Merah Besar,Cabai Merah
2019-03-08,29200,Cabai Merah Besar,Cabai Merah
2019-03-11,29400,Cabai Merah Besar,Cabai Merah
2019-03-12,31200,Cabai Merah Besar,Cabai Merah
2019-03-13,30150,Cabai Merah Besar,Cabai Merah
2019-03-14,30450,Cabai Merah Besar,Cabai Merah
2019-03-15,30650,Cabai Merah Besar,Cabai Merah
2019-03-18,31000,Cabai Merah Besar,Cabai Merah
2019-03-19,31150,Cabai Merah Besar,Cabai Merah
2019-03-20,31000,Cabai Merah Besar,Cabai Merah
2019-03-21,31350,Cabai Merah Besar,Cabai Merah
2019-03-22,31500,Cabai Merah Besar,Cabai Merah
2019-03-25,32300,Cabai Merah Besar,Cabai Merah
2019-03-26,32100,Cabai Merah Besar,Cabai Merah
2019-03-27,32250,Cabai Merah Besar,Cabai Merah
2019-03-28,32200,Cabai Merah Besar,Cabai Merah
2019-03-29,32150,Cabai Merah Besar,Cabai Merah
2019-04-01,31600,Cabai Merah Besar,Cabai Merah
2019-04-02,31850,Cabai Merah Besar,Cabai Merah
2019-04-04,32750,Cabai Merah Besar,Cabai Merah
2019-04-05,32950,Cabai Merah Besar,Cabai Merah
2019-04-08,33800,Cabai Merah Besar,Cabai Merah
2019-04-09,34000,Cabai Merah Besar,Cabai Merah
2019-04-10,33900,Cabai Merah Besar,Cabai Merah
2019-04-11,34200,Cabai Merah Besar,Cabai Merah
2019-04-12,34450,Cabai Merah Besar,Cabai Merah
2019-04-15,35050,Cabai Merah Besar,Cabai Merah
2019-04-16,35050,Cabai Merah Besar,Cabai Merah
2019-04-17,25900,Cabai Merah Besar,Cabai Merah
2019-04-18,36050,Cabai Merah Besar,Cabai Merah
2019-04-22,37700,Cabai Merah Besar,Cabai Merah
2019-04-23,37850,Cabai Merah Besar,Cabai Merah
2019-04-24,37700,Cabai Merah Besar,Cabai Merah
2019-04-25,37600,Cabai Merah Besar,Cabai Merah
2019-04-26,37550,Cabai Merah Besar,Cabai Merah
2019-04-29,37200,Cabai Merah Besar,Cabai Merah
2019-04-30,37550,Cabai Merah Besar,Cabai Merah
2019-05-02,38700,Cabai Merah Besar,Cabai Merah
2019-05-03,39500,Cabai Merah Besar,Cabai Merah
2019-05-06,41750,Cabai Merah Besar,Cabai Merah
2019-05-07,42650,Cabai Merah Besar,Cabai Merah
2019-05-08,43200,Cabai Merah Besar,Cabai Merah
2019-05-09,43400,Cabai Merah Besar,Cabai Merah
2019-05-10,43800,Cabai Merah Besar,Cabai Merah
2019-05-13,41700,Cabai Merah Besar,Cabai Merah
2019-05-14,40950,Cabai Merah Besar,Cabai Merah
2019-05-15,39900,Cabai Merah Besar,Cabai Merah
2019-05-16,39150,Cabai Merah Besar,Cabai Merah
2019-05-17,39350,Cabai Merah Besar,Cabai Merah
2019-05-20,38850,Cabai Merah Besar,Cabai Merah
2019-05-21,38600,Cabai Merah Besar,Cabai Merah
2019-05-22,37900,Cabai Merah Besar,Cabai Merah
2019-05-23,38250,Cabai Merah Besar,Cabai Merah
2019-05-24,38400,Cabai Merah Besar,Cabai Merah
2019-05-27,40000,Cabai Merah Besar,Cabai Merah
2019-05-28,41050,Cabai Merah Besar,Cabai Merah
2019-05-29,42500,Cabai Merah Besar,Cabai Merah
2019-05-31,45900,Cabai Merah Besar,Cabai Merah
2019-06-03,60100,Cabai Merah Besar,Cabai Merah
2019-06-04,64950,Cabai Merah Besar,Cabai Merah
2019-06-06,40000,Cabai Merah Besar,Cabai Merah
2019-06-07,55750,Cabai Merah Besar,Cabai Merah
2019-06-10,51750,Cabai Merah Besar,Cabai Merah
2019-06-11,49800,Cabai Merah Besar,Cabai Merah
2019-06-12,49150,Cabai Merah Besar,Cabai Merah
2019-06-13,47950,Cabai Merah Besar,Cabai Merah
2019-06-14,49050,Cabai Merah Besar,Cabai Merah
2019-06-17,48100,Cabai Merah Besar,Cabai Merah
2019-06-18,48000,Cabai Merah Besar,Cabai Merah
2019-06-19,48400,Cabai Merah Besar,Cabai Merah
2019-06-20,48950,Cabai Merah Besar,Cabai Merah
2019-06-21,50200,Cabai Merah Besar,Cabai Merah
2019-06-24,52900,Cabai Merah Besar,Cabai Merah
2019-06-25,52700,Cabai Merah Besar,Cabai Merah
2019-06-26,53450,Cabai Merah Besar,Cabai Merah
2019-06-27,53700,Cabai Merah Besar,Cabai Merah
2019-06-28,54800,Cabai Merah Besar,Cabai Merah
2019-07-01,54850,Cabai Merah Besar,Cabai Merah
2019-07-02,55300,Cabai Merah Besar,Cabai Merah
2019-07-03,56100,Cabai Merah Besar,Cabai Merah
2019-07-04,56900,Cabai Merah Besar,Cabai Merah
2019-07-05,56350,Cabai Merah Besar,Cabai Merah
2019-07-08,56800,Cabai Merah Besar,Cabai Merah
2019-07-09,56450,Cabai Merah Besar,Cabai Merah
2019-07-10,56250,Cabai Merah Besar,Cabai Merah
2019-07-11,56100,Cabai Merah Besar,Cabai Merah
2019-07-12,56550,Cabai Merah Besar,Cabai Merah
2019-07-15,58300,Cabai Merah Besar,Cabai Merah
2019-07-16,58150,Cabai Merah Besar,Cabai Merah
2019-07-17,57650,Cabai Merah Besar,Cabai Merah
2019-07-18,57750,Cabai Merah Besar,Cabai Merah
2019-07-19,58250,Cabai Merah Besar,Cabai Merah
2019-07-22,56500,Cabai Merah Besar,Cabai Merah
2019-07-23,56300,Cabai Merah Besar,Cabai Merah
2019-07-24,56550,Cabai Merah Besar,Cabai Merah
2019-07-25,56700,Cabai Merah Besar,Cabai Merah
2019-07-26,56150,Cabai Merah Besar,Cabai Merah
2019-07-29,55450,Cabai Merah Besar,Cabai Merah
2019-07-30,55100,Cabai Merah Besar,Cabai Merah
2019-07-31,55450,Cabai Merah Besar,Cabai Merah
2019-08-01,55200,Cabai Merah Besar,Cabai Merah
2019-08-02,55500,Cabai Merah Besar,Cabai Merah
2019-08-05,58350,Cabai Merah Besar,Cabai Merah
2019-08-06,59900,Cabai Merah Besar,Cabai Merah
2019-08-07,62050,Cabai Merah Besar,Cabai Merah
2019-08-08,64750,Cabai Merah Besar,Cabai Merah
2019-08-09,68400,Cabai Merah Besar,Cabai Merah
2019-08-12,70350,Cabai Merah Besar,Cabai Merah
2019-08-13,69500,Cabai Merah Besar,Cabai Merah
2019-08-14,68550,Cabai Merah Besar,Cabai Merah
2019-08-15,68650,Cabai Merah Besar,Cabai Merah
2019-08-16,67050,Cabai Merah Besar,Cabai Merah
2019-08-19,60800,Cabai Merah Besar,Cabai Merah
2019-08-20,59400,Cabai Merah Besar,Cabai Merah
2019-08-21,58400,Cabai Merah Besar,Cabai Merah
2019-08-22,57350,Cabai Merah Besar,Cabai Merah
2019-08-23,55450,Cabai Merah Besar,Cabai Merah
2019-08-26,51150,Cabai Merah Besar,Cabai Merah
2019-08-27,50550,Cabai Merah Besar,Cabai Merah
2019-08-28,49800,Cabai Merah Besar,Cabai Merah
2019-08-29,49800,Cabai Merah Besar,Cabai Merah
2019-08-30,48350,Cabai Merah Besar,Cabai Merah
2019-09-02,48850,Cabai Merah Besar,Cabai Merah
2019-09-03,47750,Cabai Merah Besar,Cabai Merah
2019-09-04,47150,Cabai Merah Besar,Cabai Merah
2019-09-05,46950,Cabai Merah Besar,Cabai Merah
2019-09-06,46400,Cabai Merah Besar,Cabai Merah
2019-09-09,45700,Cabai Merah Besar,Cabai Merah
2019-09-10,45550,Cabai Merah Besar,Cabai Merah
2019-09-11,45400,Cabai Merah Besar,Cabai Merah
2019-09-12,44700,Cabai Merah Besar,Cabai Merah
2019-09-13,44600,Cabai Merah Besar,Cabai Merah
2019-09-16,44050,Cabai Merah Besar,Cabai Merah
2019-09-17,43800,Cabai Merah Besar,Cabai Merah
2019-09-18,43250,Cabai Merah Besar,Cabai Merah
2019-09-19,42700,Cabai Merah Besar,Cabai Merah
2019-09-20,42150,Cabai Merah Besar,Cabai Merah
2019-09-23,41950,Cabai Merah Besar,Cabai Merah
2019-09-24,42150,Cabai Merah Besar,Cabai Merah
2019-09-25,42000,Cabai Merah Besar,Cabai Merah
2019-09-26,41850,Cabai Merah Besar,Cabai Merah
2019-09-27,41650,Cabai Merah Besar,Cabai Merah
2019-09-30,41700,Cabai Merah Besar,Cabai Merah
2019-10-01,42150,Cabai Merah Besar,Cabai Merah
2019-10-02,41650,Cabai Merah Besar,Cabai Merah
2019-10-03,41850,Cabai Merah Besar,Cabai Merah
2019-10-04,42000,Cabai Merah Besar,Cabai Merah
2019-10-07,42600,Cabai Merah Besar,Cabai Merah
2019-10-08,43450,Cabai Merah Besar,Cabai Merah
2019-10-09,43100,Cabai Merah Besar,Cabai Merah
2019-10-10,43500,Cabai Merah Besar,Cabai Merah
2019-10-11,44300,Cabai Merah Besar,Cabai Merah
2019-10-14,45850,Cabai Merah Besar,Cabai Merah
2019-10-15,46200,Cabai Merah Besar,Cabai Merah
2019-10-16,45750,Cabai Merah Besar,Cabai Merah
2019-10-17,45700,Cabai Merah Besar,Cabai Merah
2019-10-18,46000,Cabai Merah Besar,Cabai Merah
2019-10-21,45950,Cabai Merah Besar,Cabai Merah
2019-10-22,45750,Cabai Merah Besar,Cabai Merah
2019-10-23,45650,Cabai Merah Besar,Cabai Merah
2019-10-24,45000,Cabai Merah Besar,Cabai Merah
2019-10-25,44150,Cabai Merah Besar,Cabai Merah
2019-10-28,43200,Cabai Merah Besar,Cabai Merah
2019-10-29,43150,Cabai Merah Besar,Cabai Merah
2019-10-30,42900,Cabai Merah Besar,Cabai Merah
2019-10-31,42250,Cabai Merah Besar,Cabai Merah
2019-11-01,41700,Cabai Merah Besar,Cabai Merah
2019-11-04,41250,Cabai Merah Besar,Cabai Merah
2019-11-05,41400,Cabai Merah Besar,Cabai Merah
2019-11-06,41200,Cabai Merah Besar,Cabai Merah
2019-11-07,40750,Cabai Merah Besar,Cabai Merah
2019-11-08,41050,Cabai Merah Besar,Cabai Merah
2019-11-11,42350,Cabai Merah Besar,Cabai Merah
2019-11-12,41300,Cabai Merah Besar,Cabai Merah
2019-11-13,42200,Cabai Merah Besar,Cabai Merah
